date,code,value
2007-12-01,NY,9.2
2008-12-01,NY,9.6
2009-12-01,NY,11.9
2010-12-01,NY,12.8
2011-12-01,NY,11.5
2012-12-01,NY,11.0
2013-12-01,NY,10.5
2014-12-01,NY,8.0
2015-12-01,NY,8.2
2016-12-01,NY,8.2
2017-12-01,NY,8.3
2018-12-01,NY,8.3
2019-12-01,NY,9.0
2020-12-01,NY,10.3
2021-12-01,NY,8.9
2022-12-01,NY,8.2
2023-12-01,NY,10.5
2024-12-01,NY,12.0
2025-12-01,NY,12.9
2003-12-01,OH,8.4
2004-12-01,OH,8.3
2005-12-01,OH,7.8
2006-12-01,OH,9.0
2007-12-01,OH,8.9
2008-12-01,OH,8.6
2009-12-01,OH,10.3
2010-12-01,OH,10.4
2011-12-01,OH,8.4
2012-12-01,OH,9.1
2013-12-01,OH,8.6
2014-12-01,OH,7.0
2015-12-01,OH,6.9
2016-12-01,OH,6.8
2017-12-01,OH,7.2
2018-12-01,OH,6.9
2019-12-01,OH,7.4
2020-12-01,OH,7.9
2021-12-01,OH,7.2
2022-12-01,OH,6.9
2023-12-01,OH,9.0
2024-12-01,OH,10.4
2025-12-01,OH,11.1
2003-12-01,OK,10.2
2004-12-01,OK,10.7
2005-12-01,OK,9.5
2006-12-01,OK,10.5
2007-12-01,OK,10.2
2008-12-01,OK,9.9
2009-12-01,OK,11.3
2010-12-01,OK,11.4
2011-12-01,OK,9.5
2012-12-01,OK,9.0
2013-12-01,OK,8.5
2014-12-01,OK,6.7
2015-12-01,OK,7.3
2016-12-01,OK,7.2
2017-12-01,OK,7.9
2018-12-01,OK,8.7
2019-12-01,OK,8.9
2020-12-01,OK,10.4
2021-12-01,OK,9.2
2022-12-01,OK,8.5
2023-12-01,OK,11.0
2024-12-01,OK,12.2
2025-12-01,OK,13.3
2003-12-01,OR,8.0
2004-12-01,OR,8.2
2005-12-01,OR,7.5
2006-12-01,OR,8.5
2007-12-01,OR,7.9
2008-12-01,OR,8.5
2009-12-01,OR,11.7
2010-12-01,OR,12.8
2011-12-01,OR,10.7
2012-12-01,OR,9.4
